featureID,Lat,Lon,imageID,timeMillis,NDVI
-12148095_4034426,40.34425842682174,-121.48094558717526,20171017T185401_20171017T185935_T10TFK,1508266775590,0.4167852062588905
-12148083_4034426,40.34425688062488,-121.48082788392657,20171017T185401_20171017T185935_T10TFK,1508266775590,0.30955948456697635
-12148071_4034426,40.34425533430829,-121.48071018068701,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3008474576271186
-12148059_4034425,40.344253787871985,-121.48059247745657,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3090087181143042
-12148047_4034425,40.34425224131595,-121.48047477423525,20171017T185401_20171017T185935_T10TFK,1508266775590,0.33689839572192515
-12148118_4034417,40.3441714579238,-121.48118301407418,20171017T185401_20171017T185935_T10TFK,1508266775590,0.4064026044492675
-12148107_4034417,40.344169911971285,-121.48106531096371,20171017T185401_20171017T185935_T10TFK,1508266775590,0.39174107142857145
-12148095_4034417,40.34416836589904,-121.48094760786235,20171017T185401_20171017T185935_T10TFK,1508266775590,0.32160656698915274
-12148083_4034417,40.34416681970708,-121.48082990477009,20171017T185401_20171017T185935_T10TFK,1508266775590,0.2888476984862527
-12148071_4034417,40.34416527339539,-121.48071220168696,20171017T185401_20171017T185935_T10TFK,1508266775590,0.2971105527638191
-12148059_4034416,40.34416372696397,-121.48059449861294,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3324564288063137
-12148048_4034416,40.34416218041283,-121.48047679554804,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3793103448275862
-12148130_4034408,40.34408294281772,-121.4813027374025,20171017T185401_20171017T185935_T10TFK,1508266775590,0.36812881732370906
-12148119_4034408,40.34408139698982,-121.48118503443933,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3223001402524544
-12148107_4034408,40.344079851042196,-121.48106733148529,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3281475079227888
-12148095_4034408,40.34407830497485,-121.48094962854034,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3162137951627351
-12148083_4034408,40.34407675878778,-121.48083192560452,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3421750663129973
-12148071_4034408,40.34407521248099,-121.4807142226778,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3390461997019374
-12148060_4034407,40.34407366605446,-121.48059651976021,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3210130047912389
-12148130_4034399,40.34399288187737,-121.48130475760212,20171017T185401_20171017T185935_T10TFK,1508266775590,0.32945091514143093
-12148119_4034399,40.343991336054366,-121.48118705479537,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3215962441314554
-12148107_4034399,40.343989790111635,-121.48106935199775,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3547566019726376
-12148095_4034399,40.34398824404918,-121.48095164920922,20171017T185401_20171017T185935_T10TFK,1508266775590,0.363262508567512
-12148083_4034399,40.343986697866995,-121.48083394642983,20171017T185401_20171017T185935_T10TFK,1508266775590,0.375
-12148072_4034399,40.34398515156509,-121.48071624365953,20171017T185401_20171017T185935_T10TFK,1508266775590,0.32077164647824136
-12148119_4034390,40.3439012751174,-121.48118907514228,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3285401688027509
-12148107_4034390,40.34389972917956,-121.48107137250108,20171017T185401_20171017T185935_T10TFK,1508266775590,0.4020245842371656
-12148095_4034390,40.343898183122,-121.480953669869,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3875168387965873
-12148084_4034390,40.34389663694472,-121.48083596724601,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3834254143646409
-12148119_4034381,40.34381121417895,-121.4811910954801,20171017T185401_20171017T185935_T10TFK,1508266775590,0.35899137358991373
-12148107_4034381,40.34380966824601,-121.48107339299531,20171017T185401_20171017T185935_T10TFK,1508266775590,0.4109090909090909
-12148096_4034381,40.34380812219334,-121.48095569051962,20171017T185401_20171017T185935_T10TFK,1508266775590,0.37886872998932764
-12148108_4034372,40.34371960731096,-121.48107541348043,20171017T185401_20171017T185935_T10TFK,1508266775590,0.3733733733733734
-12147926_4034595,40.34594792511641,-121.47925930612581,20171101T185519_20171101T185516_T10TFK,1509562516460,0.540927303949628
-12147914_4034595,40.34594637715033,-121.47914160003262,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4819855884707766
-12147926_4034586,40.345857864290586,-121.47926132917624,20171101T185519_20171101T185516_T10TFK,1509562516460,0.44542772861356933
-12147914_4034586,40.345856316329396,-121.47914362323945,20171101T185519_20171101T185516_T10TFK,1509562516460,0.40611353711790393
-12147903_4034585,40.34585476824848,-121.47902591731183,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5762314308053167
-12147938_4034577,40.34576935129983,-121.47938105800698,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5009968669894617
-12147926_4034577,40.34576780346327,-121.47926335221754,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3773245350929814
-12147915_4034577,40.34576625550698,-121.4791456464372,20171101T185519_20171101T185516_T10TFK,1509562516460,0.42063492063492064
-12147903_4034576,40.34576470743096,-121.47902794066599,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5413929040735874
-12147891_4034576,40.345763159235204,-121.47891023490392,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5057591623036649
-12147950_4034568,40.345680838178055,-121.47950078652485,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6234252638747021
-12147938_4034568,40.345679290466116,-121.4793830808827,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4681933842239186
-12147927_4034568,40.345677742634464,-121.4792653752497,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3566525008172605
-12147915_4034568,40.34567619468307,-121.4791476696258,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4377763739734681
-12147903_4034567,40.34567464661195,-121.47902996401103,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4958530805687204
-12147891_4034567,40.3456730984211,-121.47891225840542,20171101T185519_20171101T185516_T10TFK,1509562516460,0.46498980285520053
-12147879_4034567,40.34567155011052,-121.47879455280889,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5184859154929577
-12147962_4034559,40.345592324925256,-121.47962051472985,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6100878435817512
-12147950_4034559,40.34559077733795,-121.47950280923503,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5755743651753326
-12147939_4034559,40.34558922963092,-121.47938510374932,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4288666896314158
-12147927_4034559,40.34558768180416,-121.47926739827275,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3444767441860465
-12147915_4034559,40.345586133857665,-121.47914969280528,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3423391397084963
-12147903_4034558,40.34558458579145,-121.47903198734696,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3488933601609658
-12147891_4034558,40.34558303760549,-121.47891428189776,20171101T185519_20171101T185516_T10TFK,1509562516460,0.33784487246225925
-12147974_4034550,40.345503811541434,-121.47974024262199,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4166666666666667
-12147962_4034550,40.34550226407876,-121.47962253727447,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4241115908336101
-12147950_4034550,40.34550071649636,-121.47950483193608,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4310907903331156
-12147939_4034550,40.34549916879423,-121.47938712660681,20171101T185519_20171101T185516_T10TFK,1509562516460,0.390883420734167
-12147927_4034550,40.34549762097237,-121.47926942128666,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3289201489449731
-12147915_4034550,40.34549607303077,-121.47915171597566,20171101T185519_20171101T185516_T10TFK,1509562516460,0.316036036036036
-12147903_4034549,40.34549452496945,-121.47903401067376,20171101T185519_20171101T185516_T10TFK,1509562516460,0.32142857142857145
-12147986_4034542,40.34541529802661,-121.47985997020126,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5439083651509893
-12147974_4034541,40.345413750688564,-121.47974226500104,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4106955609926599
-12147962_4034541,40.34541220323079,-121.47962455980998,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3710144927536232
-12147951_4034541,40.34541065565328,-121.479506854628,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3905579399141631
-12147939_4034541,40.345409107956044,-121.47938914945519,20171101T185519_20171101T185516_T10TFK,1509562516460,0.35805991440798857
-12147927_4034541,40.34540756013909,-121.47927144429147,20171101T185519_20171101T185516_T10TFK,1509562516460,0.29692832764505117
-12147915_4034541,40.34540601220239,-121.47915373913688,20171101T185519_20171101T185516_T10TFK,1509562516460,0.34679334916864607
-12147986_4034533,40.345325237167344,-121.47986199241475,20171101T185519_20171101T185516_T10TFK,1509562516460,0.41342232109751575
-12147974_4034532,40.345323689834196,-121.47974428737099,20171101T185519_20171101T185516_T10TFK,1509562516460,0.38985455835402627
-12147963_4034532,40.34532214238132,-121.47962658233632,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3585046728971963
-12147951_4034532,40.34532059480871,-121.4795088773108,20171101T185519_20171101T185516_T10TFK,1509562516460,0.39410828025477707
-12147939_4034532,40.34531904711638,-121.47939117229443,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3592814371257485
-12147927_4034532,40.34531749930431,-121.47927346728714,20171101T185519_20171101T185516_T10TFK,1509562516460,0.32275862068965516
-12147998_4034524,40.345236723515114,-121.47998171951559,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4095178459611772
-12147986_4034524,40.34523517630659,-121.47986401461915,20171101T185519_20171101T185516_T10TFK,1509562516460,0.39924476484723653
-12147975_4034523,40.34523362897834,-121.4797463097318,20171101T185519_20171101T185516_T10TFK,1509562516460,0.37977707006369427
-12147963_4034523,40.34523208153036,-121.4796286048536,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3656422379826635
-12147951_4034523,40.34523053396265,-121.4795108999845,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3876794812413154
-12147939_4034523,40.34522898627521,-121.47939319512453,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3599137931034483
-12148010_4034515,40.34514820973187,-121.48010144630356,20171101T185519_20171101T185516_T10TFK,1509562516460,0.38917716827279464
-12147998_4034515,40.34514666264797,-121.47998374155442,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3431670281995662
-12147987_4034515,40.345145115444346,-121.47986603681439,20171101T185519_20171101T185516_T10TFK,1509562516460,0.36140350877192984
-12147975_4034514,40.34514356812099,-121.47974833208349,20171101T185519_20171101T185516_T10TFK,1509562516460,0.36644798500468606
-12147963_4034514,40.34514202067791,-121.47963062736173,20171101T185519_20171101T185516_T10TFK,1509562516460,0.37612933903946744
-12147951_4034514,40.3451404731151,-121.47951292264908,20171101T185519_20171101T185516_T10TFK,1509562516460,0.29759910664433276
-12147940_4034514,40.345138925432565,-121.47939521794552,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3739245532759762
-12148022_4034506,40.34505969581761,-121.48022117277868,20171101T185519_20171101T185516_T10TFK,1509562516460,0.653555219364599
-12148010_4034506,40.34505814885834,-121.48010346817684,20171101T185519_20171101T185516_T10TFK,1509562516460,0.53437876960193
-12147999_4034506,40.34505660177934,-121.47998576358412,20171101T185519_20171101T185516_T10TFK,1509562516460,0.32964754664823775
-12147987_4034506,40.34505505458061,-121.47986805900055,20171101T185519_20171101T185516_T10TFK,1509562516460,0.36257545271629776
-12147975_4034505,40.34505350726216,-121.47975035442606,20171101T185519_20171101T185516_T10TFK,1509562516460,0.35737704918032787
-12147963_4034505,40.34505195982397,-121.47963264986072,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3384516954574536
-12147951_4034505,40.34505041226606,-121.4795149453045,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3130434782608696
-12148034_4034497,40.34497118177235,-121.48034089894092,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6636113657195234
-12148022_4034497,40.3449696349377,-121.48022319448641,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6435953648606326
-12148011_4034497,40.344968087983325,-121.480105490041,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6142625607779578
-12147999_4034497,40.34496654090922,-121.47998778560472,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4672970843183609
-12147987_4034496,40.344964993715394,-121.47987008117755,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3446046742913973
-12147975_4034496,40.344963446401835,-121.4797523767595,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3676656817222457
-12147963_4034496,40.34496189896855,-121.47963467235061,20171101T185519_20171101T185516_T10TFK,1509562516460,0.31449814126394054
-12148046_4034488,40.344882667596075,-121.48046062479028,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6397709526288391
-12148034_4034488,40.34488112088605,-121.48034292048308,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6872427983539094
-12148023_4034488,40.34487957405629,-121.480225216185,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6293413173652694
-12148011_4034488,40.344878027106816,-121.48010751189604,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5894580549368968
-12147999_4034488,40.34487648003761,-121.47998980761619,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6207892204042348
-12147987_4034487,40.344874932848676,-121.47987210334546,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4009595613433859
-12147975_4034487,40.34487338554001,-121.47975439908386,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3157076205287714
-12148046_4034479,40.344792606703386,-121.48046264616693,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6823453608247423
-12148034_4034479,40.34479105999826,-121.48034494201616,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6520695860827834
-12148023_4034479,40.344789513173396,-121.4802272378745,20171101T185519_20171101T185516_T10TFK,1509562516460,0.46580907244414355
-12148011_4034479,40.344787966228814,-121.48010953374195,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4747373686843422
-12147999_4034479,40.3447864191645,-121.47999182961854,20171101T185519_20171101T185516_T10TFK,1509562516460,0.616289592760181
-12147987_4034478,40.34478487198046,-121.47987412550424,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5782710280373832
-12148058_4034470,40.34470409238972,-121.4805823715379,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6287956328897987
-12148046_4034470,40.34470254580921,-121.48046466753443,20171101T185519_20171101T185516_T10TFK,1509562516460,0.652868969454753
-12148035_4034470,40.34470099910898,-121.4803469635401,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6098066298342542
-12148023_4034470,40.34469945228902,-121.48022925955486,20171101T185519_20171101T185516_T10TFK,1509562516460,0.44271685761047463
-12148011_4034470,40.34469790534933,-121.48011155557876,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4251012145748988
-12147999_4034470,40.344696358289916,-121.47999385161175,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5791805094130675
-12148070_4034462,40.344615577945035,-121.48070209659602,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5562020629463105
-12148058_4034461,40.34461403148915,-121.48058439273987,20171101T185519_20171101T185516_T10TFK,1509562516460,0.512847965738758
-12148047_4034461,40.34461248491354,-121.48046668889283,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5127272727272727
-12148035_4034461,40.3446109382182,-121.48034898505492,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4549032469662184
-12148023_4034461,40.34460939140313,-121.48023128122612,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4717626925270964
-12148011_4034461,40.34460784446834,-121.48011357740644,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4792703150912106
-12148000_4034461,40.344606297413826,-121.47999587359587,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6186140617096612
-12148082_4034453,40.34452706336935,-121.48082182134127,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6053384175405148
-12148070_4034453,40.34452551703808,-121.48070411763244,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4033976389288799
-12148059_4034452,40.34452397058709,-121.48058641393271,20171101T185519_20171101T185516_T10TFK,1509562516460,0.32264150943396225
-12148047_4034452,40.344522424016375,-121.4804687102421,20171101T185519_20171101T185516_T10TFK,1509562516460,0.36183310533515733
-12148035_4034452,40.34452087732593,-121.48035100656061,20171101T185519_20171101T185516_T10TFK,1509562516460,0.329490022172949
-12148023_4034452,40.34451933051576,-121.48023330288825,20171101T185519_20171101T185516_T10TFK,1509562516460,0.38389366692728694
-12148012_4034452,40.34451778358586,-121.480115599225,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5138784696174044
-12148094_4034444,40.34443854866266,-121.48094154577367,20171101T185519_20171101T185516_T10TFK,1509562516460,0.7053056516724336
-12148082_4034444,40.34443700245602,-121.48082384221215,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5843289802722978
-12148071_4034444,40.344435456129645,-121.48070613865974,20171101T185519_20171101T185516_T10TFK,1509562516460,0.35905224787363305
-12148059_4034443,40.34443390968355,-121.48058843511646,20171101T185519_20171101T185516_T10TFK,1509562516460,0.2780968006562756
-12148047_4034443,40.344432363117726,-121.48047073158226,20171101T185519_20171101T185516_T10TFK,1509562516460,0.2959619952494062
-12148035_4034443,40.34443081643218,-121.4803530280572,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3028994447871684
-12148024_4034443,40.3444292696269,-121.48023532454127,20171101T185519_20171101T185516_T10TFK,1509562516460,0.41583257506824384
-12148094_4034435,40.34434848774295,-121.48094356647901,20171101T185519_20171101T185516_T10TFK,1509562516460,0.6029694803409403
-12148083_4034435,40.34434694154119,-121.48082586307393,20171101T185519_20171101T185516_T10TFK,1509562516460,0.43077803203661325
-12148071_4034435,40.34434539521972,-121.48070815967795,20171101T185519_20171101T185516_T10TFK,1509562516460,0.30336330336330336
-12148059_4034434,40.344343848778514,-121.48059045629107,20171101T185519_20171101T185516_T10TFK,1509562516460,0.27789213668176205
-12148047_4034434,40.34434230221758,-121.4804727529133,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3140096618357488
-12148036_4034434,40.34434075553693,-121.48035504954467,20171101T185519_20171101T185516_T10TFK,1509562516460,0.2729145211122554
-12148106_4034426,40.344259972898875,-121.48106329043301,20171101T185519_20171101T185516_T10TFK,1509562516460,0.605515587529976
-12148095_4034426,40.34425842682174,-121.48094558717526,20171101T185519_20171101T185516_T10TFK,1509562516460,0.42832167832167833
-12148083_4034426,40.34425688062488,-121.48082788392657,20171101T185519_20171101T185516_T10TFK,1509562516460,0.32397003745318353
-12148071_4034426,40.34425533430829,-121.48071018068701,20171101T185519_20171101T185516_T10TFK,1509562516460,0.2790776534418447
-12148059_4034425,40.344253787871985,-121.48059247745657,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3068137061835368
-12148047_4034425,40.34425224131595,-121.48047477423525,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3059288537549407
-12148118_4034417,40.3441714579238,-121.48118301407418,20171101T185519_20171101T185516_T10TFK,1509562516460,0.5486586007364544
-12148107_4034417,40.344169911971285,-121.48106531096371,20171101T185519_20171101T185516_T10TFK,1509562516460,0.4723451327433628
-12148095_4034417,40.34416836589904,-121.48094760786235,20171101T185519_20171101T185516_T10TFK,1509562516460,0.32061538461538464
-12148083_4034417,40.34416681970708,-121.48082990477009,20171101T185519_20171101T185516_T10TFK,1509562516460,0.29513657561625584
-12148071_4034417,40.34416527339539,-121.48071220168696,20171101T185519_20171101T185516_T10TFK,1509562516460,0.300694674164737
-12148059_4034416,40.34416372696397,-121.48059449861294,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3317365269461078
-12148048_4034416,40.34416218041283,-121.48047679554804,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3230293663060278
-12148130_4034408,40.34408294281772,-121.4813027374025,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3985290111686189
-12148119_4034408,40.34408139698982,-121.48118503443933,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3606281547952888
-12148107_4034408,40.344079851042196,-121.48106733148529,20171101T185519_20171101T185516_T10TFK,1509562516460,0.32376298106291995
-12148095_4034408,40.34407830497485,-121.48094962854034,20171101T185519_20171101T185516_T10TFK,1509562516460,0.29276105060858426
-12148083_4034408,40.34407675878778,-121.48083192560452,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3124264994119953
-12148071_4034408,40.34407521248099,-121.4807142226778,20171101T185519_20171101T185516_T10TFK,1509562516460,0.318796992481203
-12148060_4034407,40.34407366605446,-121.48059651976021,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3351473922902494
-12148130_4034399,40.34399288187737,-121.48130475760212,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3045267489711934
-12148119_4034399,40.343991336054366,-121.48118705479537,20171101T185519_20171101T185516_T10TFK,1509562516460,0.31909774436090227
-12148107_4034399,40.343989790111635,-121.48106935199775,20171101T185519_20171101T185516_T10TFK,1509562516460,0.31827805222300637
-12148095_4034399,40.34398824404918,-121.48095164920922,20171101T185519_20171101T185516_T10TFK,1509562516460,0.341644204851752
-12148083_4034399,40.343986697866995,-121.48083394642983,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3470167064439141
-12148072_4034399,40.34398515156509,-121.48071624365953,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3134474327628362
-12148119_4034390,40.3439012751174,-121.48118907514228,20171101T185519_20171101T185516_T10TFK,1509562516460,0.33483870967741935
-12148107_4034390,40.34389972917956,-121.48107137250108,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3256433007985803
-12148095_4034390,40.343898183122,-121.480953669869,20171101T185519_20171101T185516_T10TFK,1509562516460,0.37655646200085874
-12148084_4034390,40.34389663694472,-121.48083596724601,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3456490034030141
-12148119_4034381,40.34381121417895,-121.4811910954801,20171101T185519_20171101T185516_T10TFK,1509562516460,0.36416184971098264
-12148107_4034381,40.34380966824601,-121.48107339299531,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3817174515235457
-12148096_4034381,40.34380812219334,-121.48095569051962,20171101T185519_20171101T185516_T10TFK,1509562516460,0.36658653846153844
-12148108_4034372,40.34371960731096,-121.48107541348043,20171101T185519_20171101T185516_T10TFK,1509562516460,0.3452791178497588
-12147926_4034595,40.34594792511641,-121.47925930612581,20171216T185801_20171216T185801_T10TFK,1513450681460,0.546191247974068
-12147914_4034595,40.34594637715033,-121.47914160003262,20171216T185801_20171216T185801_T10TFK,1513450681460,0.4055919917155678
-12147926_4034586,40.345857864290586,-121.47926132917624,20171216T185801_20171216T185801_T10TFK,1513450681460,0.39925965097831834
-12147914_4034586,40.345856316329396,-121.47914362323945,20171216T185801_20171216T185801_T10TFK,1513450681460,0.32511978097193706
-12147903_4034585,40.34585476824848,-121.47902591731183,20171216T185801_20171216T185801_T10TFK,1513450681460,0.507457509538675
-12147938_4034577,40.34576935129983,-121.47938105800698,20171216T185801_20171216T185801_T10TFK,1513450681460,0.5724743777452416
-12147926_4034577,40.34576780346327,-121.47926335221754,20171216T185801_20171216T185801_T10TFK,1513450681460,0.32160953800298064
-12147915_4034577,40.34576625550698,-121.4791456464372,20171216T185801_20171216T185801_T10TFK,1513450681460,0.31393469123828
-12147903_4034576,40.34576470743096,-121.47902794066599,20171216T185801_20171216T185801_T10TFK,1513450681460,0.48774355751099935
-12147891_4034576,40.345763159235204,-121.47891023490392,20171216T185801_20171216T185801_T10TFK,1513450681460,0.49606299212598426
-12147950_4034568,40.345680838178055,-121.47950078652485,20171216T185801_20171216T185801_T10TFK,1513450681460,0.6488078541374475
-12147938_4034568,40.345679290466116,-121.4793830808827,20171216T185801_20171216T185801_T10TFK,1513450681460,0.5381882770870338
-12147927_4034568,40.345677742634464,-121.4792653752497,20171216T185801_20171216T185801_T10TFK,1513450681460,0.3011478730587441
-12147915_4034568,40.34567619468307,-121.4791476696258,20171216T185801_20171216T185801_T10TFK,1513450681460,0.31910828025477705
-12147903_4034567,40.34567464661195,-121.47902996401103,20171216T185801_20171216T185801_T10TFK,1513450681460,0.41150278293135434
-12147891_4034567,40.3456730984211,-121.47891225840542,20171216T185801_20171216T185801_T10TFK,1513450681460,0.31056701030927836
-12147879_4034567,40.34567155011052,-121.47879455280889,20171216T185801_20171216T185801_T10TFK,1513450681460,0.4267834793491865
-12147962_4034559,40.345592324925256,-121.47962051472985,20171216T185801_20171216T185801_T10TFK,1513450681460,0.4654738607771876
-12147950_4034559,40.34559077733795,-121.47950280923503,20171216T185801_20171216T185801_T10TFK,1513450681460,0.47828523395909217
-12147939_4034559,40.34558922963092,-121.47938510374932,20171216T185801_20171216T185801_T10TFK,1513450681460,0.4101141924959217
-12147927_4034559,40.34558768180416,-121.47926739827275,20171216T185801_20171216T185801_T10TFK,1513450681460,0.2818218788125254
-12147915_4034559,40.345586133857665,-121.47914969280528,20171216T185801_20171216T185801_T10TFK,1513450681460,0.254724111866969
-12147903_4034558,40.34558458579145,-121.47903198734696,20171216T185801_20171216T185801_T10TFK,1513450681460,0.2384492830589485
-12147891_4034558,40.34558303760549,-121.47891428189776,20171216T185801_20171216T185801_T10TFK,1513450681460,0.20121951219512196
-12147974_4034550,40.345503811541434,-121.47974024262199,20171216T185801_20171216T185801_T10TFK,1513450681460,0.4632242569798859
-12147962_4034550,40.34550226407876,-121.47962253727447,20171216T185801_20171216T185801_T10TFK,1513450681460,0.36998025016458197
-12147950_4034550,40.34550071649636,-121.47950483193608,20171216T185801_20171216T185801_T10TFK,1513450681460,0.3044361666102269
-12147939_4034550,40.34549916879423,-121.47938712660681,20171216T185801_20171216T185801_T10TFK,1513450681460,0.319665907365224
-12147927_4034550,40.34549762097237,-121.47926942128666,20171216T185801_20171216T185801_T10TFK,1513450681460,0.23579201934703747
-12147915_4034550,40.34549607303077,-121.47915171597566,20171216T185801_20171216T185801_T10TFK,1513450681460,0.24514811031664965
-12147903_4034549,40.34549452496945,-121.47903401067376,20171216T185801_20171216T185801_T10TFK,1513450681460,0.2560483870967742
-12147986_4034542,40.34541529802661,-121.47985997020126,20171216T185801_20171216T185801_T10TFK,1513450681460,0.4315209910529938
-12147974_4034541,40.345413750688564,-121.47974226500104,20171216T185801_20171216T185801_T10TFK,1513450681460,0.38627655869035177
-12147962_4034541,40.34541220323079,-121.47962455980998,20171216T185801_20171216T185801_T10TFK,1513450681460,0.30839002267573695
-12147951_4034541,40.34541065565328,-121.479506854628,20171216T185801_20171216T185801_T10TFK,1513450681460,0.28588957055214725
-12147939_4034541,40.345409107956044,-121.47938914945519,20171216T185801_20171216T185801_T10TFK,1513450681460,0.32538860103626943
-12147927_4034541,40.34540756013909,-121.47927144429147,20171216T185801_20171216T185801_T10TFK,1513450681460,0.23312456506610996
-12147915_4034541,40.34540601220239,-121.47915373913688,20171216T185801_20171216T185801_T10TFK,1513450681460,0.25176803394625175
-12147986_4034533,40.345325237167344,-121.47986199241475,20171216T185801_20171216T185801_T10TFK,1513450681460,0.3599497013517762
-12147974_4034532,40.345323689834196,-121.47974428737099,20171216T185801_20171216T185801_T10TFK,1513450681460,0.3946980854197349
-12147963_4034532,40.34532214238132,-121.47962658233632,20171216T185801_20171216T185801_T10TFK,1513450681460,0.3041709053916582
-12147951_4034532,40.34532059480871,-121.4795088773108,20171216T185801_20171216T185801_T10TFK,1513450681460,0.3292307692307692
-12147939_4034532,40.34531904711638,-121.47939117229443,20171216T185801_20171216T185801_T10TFK,1513450681460,0.23166023166023167
-12147927_4034532,40.34531749930431,-121.47927346728714,20171216T185801_20171216T185801_T10TFK,1513450681460,0.34002229654403565
-12147998_4034524,40.345236723515114,-121.47998171951559,20171216T185801_20171216T185801_T10TFK,1513450681460,0.38249336870026523
